contract_address,transaction_hash,log_index,block_number,event_type,minter,mintAmount,mintTokens
0x62c1dec1ff328dcdc157ae0068bb21af3967acd9,0x702b66e18f9a6c370ad8ce0fd88b4aac0c88abdeffe9c4ecba922eb09bdd8c4b,309,6895627,Mint,0x7dae51bd3e3376b8c7c4900e9107f12be3af1ba8,2312138369248888731789217,2313988460100351309341249
0xb694ec7c2a7c433e69200b1da3ebc86907b4578b,0xce2df13d79c323630a5e8587f00f44e8615976062e7bf1c3a8f318692ef4becf,379,6895627,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,1007500547991695989131,39606989399837758293
0xff3dd404afba451328de089424c74685bf0a43c9,0x7e5a28c244b80f7eb01af5573df9175205f5a795bb605f41515d4f26255b5df4,555,6895627,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,7879909351108814,90909903810153735
0x74e4716e431f45807dcf19f284c7aa99f18a4fbc,0x5225de99b14221b3d814c86e129ee3d81118fc74c89bd15f69d11c94325ac739,625,6895627,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,1449654629916256,6587702538059995
0x7eb5d86fd78f3852a3e0e064f2842d45a3db6ea2,0xe95be6b841ef104965ed1aac5215c5de496c7a8e03bbceb7739f9c860ae97ba1,107,6895628,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,2362317118255204682,17290137047047246175
0x4fd6d315bef387fad2322fbc64368fc443f0886d,0x64be418eda655ae634777abcfc29e62db1f5799005bd4d1614700c75c14a5e23,345,6895628,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,2402000000000000000000,2141189338015225504
0xc13aa76aac067c86ae38028019f414d731b3d86a,0x4ff09ebb917dbfe1153b255c5679ed2a68825ebb21e71633ee66395bf0a0752b,429,6895628,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,20122178726574409986394,800058304692802298369
0x257dd90481a39e3ed42b518fba3beb390d9137df,0xb66d0a1f6a961248aa4457d311618cbac8a72a9f0e4269ad77a7bbf18612d140,649,6895628,Mint,0xb7e19a1188776f32e8c2b790d9ca578f2896da7c,3712418618215550026587,281597525782091810068
0x24d3b0ed4c444a4f6882d527cbf67adc8c026582,0x7d643186c856dbca95e5f6517e26ce4d3bc7af3b2f82ad9e23e42c3f39faf82e,235,6895629,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,460065523432460938371,444075660997861291
0xe7199ed2636d4edc45f2ac30d971fbcc7c4ee69e,0x437399048e1db8b3e78e7ce07bc673bdd8928156d7baac9326679ee6d4ec9c20,246,6895630,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,249618026754651886481,13605982838204891
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0x51c8526e31174c7da454884f472dcd019235e50ca515a8c169f1bc196e6b49d8,413,6895630,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,150626247038038789,210150207330717318
0x2d5db889392bc3c8b023a8631ca230a033eea1b8,0xf3777864239e40262b47d180f883be24f3ec470236ee5378095d97062a24bfe9,557,6895630,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,4848877806557688731060,147458265910096334
0x61eb789d75a95caa3ff50ed7e47b96c132fec082,0x12980ec041231ccbe1ed4f5cfbc38dc3652cb77403269689eb69644b6c54bf71,651,6895630,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,138497567341898,13513789014337697
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0xb3a30ea608adb41a8885ddeba8163bcf3c02e5cbc731c151823c36878365a144,317,6895631,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,49315485280158545,68803695985161220
0xa07c5b74c9b40447a954e1466938b865b6bbea36,0x073d0ad91e5a18c4265284eb389600a90e0ea61c6d77dcad951d6011e8d3daf2,373,6895631,Mint,0xce55c6fb1ad3dbe557e3b24c73086bdcee1af94e,0,0
0x7bd46f6da97312ac2dbd1749f82e202764c0b914,0xca1e9aabd922c51033d9c5e6c148c0e401ad4b4eb2f30816a5d3615a29830826,494,6895631,Mint,0xc0788a3ad43d79aa53b09c2eacc313a787d1d607,497045610948141079857,726411380989997770460
0xcad7019d6d84a3294b0494aef02e73bd0f2572eb,0x9175a0440cbc9858f62ab5bd3a0861e1af8c2f599edf1e89a85f07c33b9f6399,621,6895631,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,229000000,3819996944151189739
0x1610bc33319e9398de5f57b33a5b184c806ad217,0x3ae9c410562e3448785db3d868e03a6dff7b699ebb4dcecb0bc0565d6292fa63,635,6895631,Mint,0x6e6d01207561fd28fcd9823b10c8274c33dfe2d8,307718009874354889780,1530684786325
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0xce8dda6113344a371232699a3d290079638efce6730972db7a9fbeb12b13ead0,152,6895632,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,2466810763676767,3441630615400280
0x28415ff2c35b65b9e5c7de82126b4015ab9d031f,0x8e3c7606981926d1ee4fd4f0b08705a7c9d9d5a13030950d258b2d877a75eac4,379,6895632,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,728046020253414,1631750956824
0x1f37d4226d23d09044b8005c127c0517bd7e94fd,0xe4fdc8254cddcb3b328c832eaac9620e61ba27549cee88a1eb8a4571470d8b1b,394,6895632,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,31729771309199878529,467895592186846129
0x74e4716e431f45807dcf19f284c7aa99f18a4fbc,0x98fae7d757be033d7d87083f66446d6c126ac8e38a1bbb7da420e498d0bc25e2,675,6895632,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,1819989588984947,8270625145584865
0xb33602ac4bf84b144894cce8f6c39f6c2136340f,0xc4293a2d6b0055f02ebe5ce850030ac55ec830a58ec1b614b2d116ab0baf8e21,87,6895633,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,149895923344241926527,642702693865730744895
0xe834bf723f5bdff34a5d1129f3c31ea4787bc76a,0x22cf73c619e5eed5ae325367b27d0e501a263f798f67b91c072b550cf23e030e,148,6895633,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,218802225579614480870,106654938623589289102
0x81919f10a6a830a415352cd20d28d2bfccee8baa,0x7140339d303622843a77c838d2125a7a95039314fec7420fc778c94c89f85b09,197,6895633,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,335340289924257623,250000000000000000000
0xdd5bad8f8b360d76d12fda230f8baf42fe0022cf,0x5bfe827f58ec3509522423b370eda2a971c9da5edfe0e7829927c9c89375a48d,180,6895634,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,25421099963914637,1523375213765393
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0x9ff2de48937b765239c934a0cc18123076073549cb48aa94e88da5546a4c6e5f,273,6895634,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,197357142374866619,275345781803326961
0x0e70ff44229c6573cc020921345948ba4b5ec7cc,0x18783e9a95a47b804ed7d45ac1c44d1347d421bd19fb1036d7ed68f90197b104,352,6895634,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,8175240087434106,27103371792034000884
0x13321acff4a27f3d2bca64b8beac6e5fdaaaf12c,0x163e3e3f5fff1cb3d0b778525db4e1e7fa64b7d49c98d988cc033a66737350ce,369,6895634,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,55000000000000000000,144744094927408058
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0x363b290c8455ee2aa7934df310bf86cebe80644c4e822c6488f70839a3f9fa3e,418,6895634,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,32255403180304287,45001562141894400
0x014608e87af97a054c9a49f81e1473076d51d9a3,0x9abbb47c0c32920a6140836eca15e7a04551db5b7aee8e6be84969db32c4d43d,598,6895634,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,9313107413926661935,140877519008889769959
0x19572bbe17e3ad5c3673f52dc22f9e30932057d8,0xe8068421dcb8c84b3dbb16a4dc3d94fce1a8a73b5d5fc30f004169ba83bce38a,655,6895634,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,249622015014728131130,1186101310725620
0xe90e6813306b30cf2621a996b6bea67032f830c8,0x09a365ee9e7be04ae602bfb7df6860bbce62e1f60a08bb00fb78067b62af3c86,717,6895634,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,7724950617356975,249566875012085376213
0x05faf555522fa3f93959f86b41a3808666093210,0xfa1d5817c1fd7196e45551b5b01779aaa15b14a215d4566b644f7c9ae6f9bf37,738,6895634,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,49999999999999999999999,50335584813543086637960
0x2354ef4df11afacb85a5c7f98b624072eccddbb1,0x3036db47ed785ad635e4241fb06d90dd66c450a97bd0c7ab0baa3f640c02eefc,171,6895635,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,749280958141365418590,750000000000000000000
0x222c3cbb89647bf77822435bd4c234a04272a77a,0x0847d78491aea0aded49f28ae1c30fa5da48ff594171f00c29540860aa43200a,200,6895635,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,5193122805461925145540,5491900796631802195
0xd1b59d11316e87c3a0a069e80f590ba35cd8d8d3,0x59ee249f20212ae4a63f323161f7a7e209c1df6265d82976eae231a15086097c,245,6895635,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,4622416480471534678,172131822394289222589
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0x5e776d029fe22349a45b5d9d5f6f166ad028cca9ca5b1d8b85ebb2952f8fee39,475,6895635,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,199356682737635074,278133334465084053
0x56cff0753f898414099cc7e9ba337914aa7215d7,0x2d3522d810aeac2700f157de259853d019cbc6342826d62fb5863d054c7dbe71,598,6895635,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,493973404194508085376,2032033704961521022361
0x47c42b0a056a9c6e9c65b9ef79020af518e767a5,0x6b7fa5db291fbbd11255d22663b43682e2acffdd364c353d025764ead53698ce,86,6895636,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,12950083948527764155,219999999999999999
0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,0x871ef0e12d1fc96f27184fb7c0ce9f8a5c0b1c3ae0079aab58e199561498c169,165,6895636,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,5912697505714031526,10939577992395548
0xf570d6e751976d0d10aa64acfa829a5ea4a51727,0x9b25b47eff97121327f3bfe5f6d63302d3bfa7aa85cf5f04fc46db2ebf537be0,561,6895636,Mint,0x816278bbbcc529f8cdee8cc72c226fb01def6e6c,100000000000000000000,347101957870103847757
0xe482249cd295c0d1e9d2baaee71e66de21024c68,0x7edb6f7e98d575f6be072265a7c7946ed30073e6ff8683cb16964ddc65443000,637,6895636,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,276178087175527677804,1649020757944949109
0x0ed7e52944161450477ee417de9cd3a859b14fd0,0xc0cc62a74addd51f1b03aff2ce5985b989acd904596d4856e38dd88ed8ccad43,681,6895636,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,635673068975903,39619929716965
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0x2ddcd72efc2329b14e39cad04ef60d43717b63435681830ae57986a443bc6d3a,220,6895637,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,42813510939601745,59731369367916150
0xe60b4e87645093a42fa9dcc5d0c8df6e67f1f9d2,0x319349ad55b931bacd3ab1a6e3d77be2a23629e5f69b14269c31a07790ebcf16,291,6895637,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,9727473266256537770536,816752209696420129904
0x4288706624e3dd839b069216eb03b8b9819c10d2,0x2cc1586b353ac11b7b2e850870403af6528458f124682c7660fd46dee4cbb000,315,6895637,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,49529552857645174955,27999933905359746
0x1f37d4226d23d09044b8005c127c0517bd7e94fd,0xcc41150990b8b39080fc077851c03c2d45bdbd6a1cd28ad2b10d557f25137508,380,6895637,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,27500524111675678444,405529995451001106
0xa07c5b74c9b40447a954e1466938b865b6bbea36,0x40e0a5d5d207220e8f6421731602d801f777e67f8f51b8e76900b02951478e6f,510,6895637,Mint,0xfa3ccb086bf371a2ff33db8521be47c5b4b9d10e,2333009500509227902,11539645828
0xa07c5b74c9b40447a954e1466938b865b6bbea36,0x40e0a5d5d207220e8f6421731602d801f777e67f8f51b8e76900b02951478e6f,515,6895637,Mint,0xfa3ccb086bf371a2ff33db8521be47c5b4b9d10e,1353145510295352183,6692994580
0xa07c5b74c9b40447a954e1466938b865b6bbea36,0x40e0a5d5d207220e8f6421731602d801f777e67f8f51b8e76900b02951478e6f,520,6895637,Mint,0xfa3ccb086bf371a2ff33db8521be47c5b4b9d10e,784824395971304266,3881936856
0xa07c5b74c9b40447a954e1466938b865b6bbea36,0x40e0a5d5d207220e8f6421731602d801f777e67f8f51b8e76900b02951478e6f,525,6895637,Mint,0xfa3ccb086bf371a2ff33db8521be47c5b4b9d10e,455198149663356474,2251523376
0x0ed7e52944161450477ee417de9cd3a859b14fd0,0xc55c4d13da4ac20d972e732435b92eb08a8f28afc5c9f27fd04206cfba038090,720,6895637,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,1335728954778565990,83252669326411558
0x61eb789d75a95caa3ff50ed7e47b96c132fec082,0x830749476909e33039a5e0efc0627bf7d9c996c41de7a13bc312164d40cccb42,754,6895637,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,157792290080394,15396458167356946
0xe6b421a4408c82381b226ab5b6f8c4b639044359,0x553a4f134ed7e5150a11831f7ed66d6cb0eba110d1ee0436bf0b3a7eec58c56e,865,6895637,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,18096328,886193768472033511
0x74fa517715c4ec65ef01d55ad5335f90dce7cc87,0x428a490cf1ec8779a763d3d525eff9fc0723639df9f847c544cb8075a3e7ac6d,911,6895637,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,11135200000000000000000,18362136605043234680
0x20c6de8983fb2d641c55004646aef40b4ea66e18,0x3591e1ae4b5cf2fede3a5c9c07c0f2e2bacc9f494e3c2f22864e4453de46b506,929,6895637,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,8082187386585052151,375069355088452051
0x0ed7e52944161450477ee417de9cd3a859b14fd0,0x57018b82c446605454975da1caaeec8a79fe9b5daeaa0c01ad419631a3bfaf08,86,6895638,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,43237970000488058344,2694916316210149186
0x0ed7e52944161450477ee417de9cd3a859b14fd0,0x02f0797b24215cdb86d85614385ba359fa5ad42354996ba7cef9e4fd5cec480e,109,6895638,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,107978018274650154742,6729927394179299534
0x0ed7e52944161450477ee417de9cd3a859b14fd0,0xc129a1bd4ba2de9b5065c18123e80c7eccc6301b61f8c22a365de7ae2027577d,172,6895638,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,4246092060459299144,264645450365715640
0x972207a639cc1b374b893cc33fa251b55ceb7c07,0x29635b7620cf3d74912e2c163756b8e2c59f3f99c77d5dff56f69fc0199e1c93,189,6895638,Mint,0xb1506b50deb8cda816778fa38cf825e3243a15f4,755162261276116130,3757456998
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0xd05295fcb1280dcd0157b57b1a0f83b325731af48dc5bd26a8d3790011244680,314,6895638,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,16101682375731880,22464287623455123
0xe6b421a4408c82381b226ab5b6f8c4b639044359,0xb6a9c86fed88aa26e180db9e7a5990425ec2ddaac8da9f1a419154e1c43e7a8c,443,6895638,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,2476346,121268933331703884
0x133ee93fe93320e1182923e1a640912ede17c90c,0x0b9650383ea192de59bc77de988ba622188a8e253b1ac2598840c130244eeb49,492,6895638,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,2910392433976181505,2862072736052149202
0x74e4716e431f45807dcf19f284c7aa99f18a4fbc,0x5c80516a5394514b162f4875252dfb44842919f1ccbd5f16fc727ed8f2aeef01,565,6895638,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,3336237155386522,15160947316219670
0xdd5bad8f8b360d76d12fda230f8baf42fe0022cf,0x8f6f7d3bbb83c984da36170eee48ef2db10e77703b7a1aaf3c2242595dc2c5fd,599,6895638,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,77811710990601707,4662915783790129
0x014608e87af97a054c9a49f81e1473076d51d9a3,0x9d06e23acdb87592684a6b28ace464ebab0819fdb063f716e53b723f6abfc752,633,6895638,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,11749539995034245,177732865551216239
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0x306667b9480ac466796c83a23323521c5286ade85b44279dc4bc429c26b94375,705,6895638,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,1528653341873236,2132703018628761
0xf65c1c0478efde3c19b49ecbe7acc57bb6b1d713,0xbf904116ca30db544f0d3f82360870c4d87a8ad6b4802d1521be814793cc6cbc,769,6895638,Mint,0xc0788a3ad43d79aa53b09c2eacc313a787d1d607,13628235894086455526272,36969265481977357349
0x8d42ee6f423a5016792e6d0d4508c05f30cac5bc,0x065b5e09a5067b022c746e6ef58feb57b6c584104c96731262317644ac195fdf,816,6895638,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,14199999752891982076,49905040000000000
0xa7a0b605343df36b748ff4b5f7578b3f2d0651ce,0x5ba1e3bb2a7616790d22e3a2e7856df6d0636a22112e596fcfc4dd5d7502bf5d,856,6895638,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,131799270201671001182,310132563881932405
0x90b4320d89abc65b7129043000db6c1ecd7e24e6,0x2c6e45ad31590cc534a8115ff0ed908aaab89c9459c29c037dbc497e208970e2,126,6895639,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,2542327776923691060,280675451790688239
0xdd0c4a96a43b36d91f4fedf83489b954c287886a,0x39f4077fd99504a0f8a8a78fd2bd3aedacfe296fb4d5561c98be23b0bb8b6713,288,6895639,Mint,0xf4ee46ac2ba83121f79c778ed0d950fff11a18ed,2635358091347228911,214999999999999999
0x824eb9fadfb377394430d2744fa7c42916de3ece,0x844f488392a45de22dcd73a288bd0510789794f86172aa0a9c9178e25fbe3044,349,6895639,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,2910027631047013,45847598364402321
0x7eb5d86fd78f3852a3e0e064f2842d45a3db6ea2,0xe1e6c9fa1314779409a5deebf771636673327175008a9bd14502fe17e11019da,382,6895639,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,12306442217669625,90072536856599955
0x151b1e2635a717bcdc836ecd6fbb62b674fe3e1d,0x0dea117ed1e97c749527c93776d00142794146ac407ce985c741b5ca6bd39352,421,6895639,Mint,0xe5476721db576ad7541389325a03747a8786aeff,12526926462616674498,62582327265
0x151b1e2635a717bcdc836ecd6fbb62b674fe3e1d,0x339b963323c67c588f0450f995b951540e1cd52d0daedcc4b9e612215a799c9f,428,6895639,Mint,0x685da7fbd31ebf68f7b6f42582d83e12a2688d8f,32558025216519555025,162654182995
0x8d42ee6f423a5016792e6d0d4508c05f30cac5bc,0x9d4194d37153622511f74dde7dfa993b8afb5466208fe4c5fab91340654b6c5e,475,6895639,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,2841209998440278472918,9985260640000000000
0x0ed8e0a2d99643e1e65cca22ed4424090b8b7458,0xcf04b12c489478c3bf53da11fda9e5d94a0be505ff3bd96037658cbdb5d16fb4,109,6895640,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,160240633224054194,5405483420556026602
0x349a119a4f81bd837988dddaaa5066c218d920e5,0xbcf3cabb644e4ae8590e23afc39611dc738c96fd1719ab1bf8e59ee227b48815,130,6895640,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,948345355093517871764327848,30895915132177617
0xa07c5b74c9b40447a954e1466938b865b6bbea36,0xaadcce0bd3e34737f2cf8ca028ee7c246fdc54ad451c358414183c6eca4e89a0,378,6895640,Mint,0x5980ba87d0755c610a8910643920fc3010cb7876,550000000000000000,2720436913
0xce383277847f8217392eea98c5a8b4a7d27811b0,0x225f8892ca2141b416bfeceabf923baa9b712bce61e12493f20e9d82063605d1,486,6895640,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,16767211500336,1326301291226254
0xd02da76c813b9cd4516ed50442923e625f90228f,0xb70de2721d3765722ea9dddac887156f2c9c48738b4d07e0099b88730aa5ff76,520,6895640,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,192742759215678852191,19548612644777559
0xf65c1c0478efde3c19b49ecbe7acc57bb6b1d713,0xbb1c03acb8cf802af66e3bc385d4a110299cec74cf936c2b96417c82c75d5e43,543,6895640,Mint,0xc0788a3ad43d79aa53b09c2eacc313a787d1d607,158316332054507560841,429464132800608995
0xf3bc6fc080ffcc30d93df48bfa2aa14b869554bb,0x9a3ca4134a7995467989957135875fb582e8336a9c3014dabd6d5c4146920218,611,6895640,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,2162594673624913,14408085817207382
0x8e799cb0737525ceb8a6c6ad07f748535ff6377b,0x6d61844df2f01b43db7a1870b59b965d3e7403c687aa80e338304cb539047f2a,180,6895641,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,33743196347031963470,80281968413067191
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0x61e84fa6ce38c20cd652883bcc5516e7df144aa870fd9dd93373f39edad1bcc8,284,6895641,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,25870009415260753,36092551745621015
0x4288706624e3dd839b069216eb03b8b9819c10d2,0x9266bafcdbcd665f796bc63238b08eb358c1e21209e3a0771a783486d844bcc0,389,6895641,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,5210535928132878071249,2945608292054330449
0x7efaef62fddcca950418312c6c91aef321375a00,0xed76f2153550584101b5b938455ab92c4627655e73136a0a2024e6d8a520b605,472,6895641,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,4468863745947013707,4473269971038821167
0x58f876857a02d6762e0101bb5c46a8c1ed44dc16,0xe8f9a0f4d101de61b3adbd5d3d387bf215c9241c48c9e8fc7dc7b9e266869239,510,6895641,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,102009355569258774,55186492880863307172
0x133ee93fe93320e1182923e1a640912ede17c90c,0x6bf7c1689ecbebc377754d4b195d83501cc5ebb99344aaf4885e07f74e285357,548,6895641,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,1015889330044721727,999023095005732036
0x151b1e2635a717bcdc836ecd6fbb62b674fe3e1d,0x4c81bac7281c4d9a0f5e03e9ee08b1c0ca86d2841af0231c6f44441ae64006a4,187,6895642,Mint,0x7a46845c2380960a0610b04ba8d8e08c7edb09f2,1342856160420834912788,6708673824640
0x302d5b28198b863295a9a37d3b3d2b7dd2e3b7f6,0xcabe9987e545f8155764933910817e293ac4da7ce12c4b4a69f4790acd5cce36,225,6895642,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,1407405010625003571467,100502766588485019266
0x2354ef4df11afacb85a5c7f98b624072eccddbb1,0xdc4830458f03b3d2b5759d4335c1fd9103951110b00a6f6193325d5c54e8b302,290,6895642,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,2499018090327145366,2501460436999049785
0x66fdb2eccfb58cf098eaa419e5efde841368e489,0x54346d1be28bbe883cc1d69db0c45a5a036caefc16720bb441e8350900668140,329,6895642,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,1844701067115051471,1849955938592878887
0x0ed7e52944161450477ee417de9cd3a859b14fd0,0x7c2d85612f437e6832596fd7b6b0b4fe949e70141aa8558fac680dc0155f5136,373,6895642,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,25000000000000000000,1558169805528307203
0x0ed7e52944161450477ee417de9cd3a859b14fd0,0xacce6530f27bb888fdb1ceea49b335ad4c3688148e8f91822140725233217805,394,6895642,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,138235443363042774616,8615897771776834170
0x22da47c678f86b54561feb7d97322793c0f1c324,0x32f8fd0429dcac7ad309eb151b8a943f34af746f90fa3279706f4b42634a25d7,239,6895643,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,1000000000000000000,1000000000000000000000000000000000
0xcad7019d6d84a3294b0494aef02e73bd0f2572eb,0xe1c38d59a9e186e955ecbaad86896deeb3026c0055cae6a82a5a8b06c172ed7f,272,6895643,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,84742292,1413605999912601886
0x0ed7e52944161450477ee417de9cd3a859b14fd0,0xcb3b5db27f7f1bb60a659d6217cbbe19916f71fab9a1b0dac13fb771bec3ba87,447,6895643,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,59356379716,3699546855
0x05faf555522fa3f93959f86b41a3808666093210,0x691f3f446a65cf0b91232d9b047ba19ba26d5323b3176309ab9ef304ea8f2ebc,495,6895643,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,6615377283110732696,6659781440820702533
0x95c78222b3d6e262426483d42cfa53685a67ab9d,0x3937e4156afd6341ce56c9baf9d39264a9178bd260ba8b327063d17a7db0a8ad,620,6895643,Mint,0x816b6b0ec36bc8ac7bb6e9f3ae8b5455ba654418,11711795062500000000,57152187128
0x223740a259e461abee12d84a9fff5da69ff071dd,0xc7d30d59ef332fbdf2436ec4faf144fab0139ba50b959b44e2db0d37174a8ec4,105,6895644,Mint,0x7dae51bd3e3376b8c7c4900e9107f12be3af1ba8,206641700000000000000,574006148343036686525
0x4fb8253432fb3e92109c91e3ff2b85ffa0f6a1f4,0xc7d30d59ef332fbdf2436ec4faf144fab0139ba50b959b44e2db0d37174a8ec4,124,6895644,Mint,0x7dae51bd3e3376b8c7c4900e9107f12be3af1ba8,1600654322862169575,84425993851656963296033
0xc869a9943b702b03770b6a92d2b2d25cf3a3f571,0x212a7bcf988ea913280e05e18f2670a4c10c70e6ec50cb83ad00bf75432940ad,137,6895644,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,1911270050591727169689,6699999999999999999
0x1434bb50196a0c7ea825940b1dfd8aad25d79817,0x0d1b6d79d06b0a39f0a9ae573e08e1158e0424a5c9b13fb02268b2507ebe770d,219,6895644,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,102537253078598613047,49875736781787378833
0xefb498a3d170857374e7f91ec159949657861dfa,0x4614cc5050e034d67a527cf143c12c8c71c63a822236c19c70df025a5699e0fc,241,6895644,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,149701978196421147,7700102225239079
0x37908620def1491dd591b5a2d16022a33cdda415,0x9a4bce5f0abd3612cb87e655a35884b1ab84d5ac38d949346c000f811e4547f3,372,6895644,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,377381517779462,1486504598295341
0x16afc4f2ad82986bbe2a4525601f8199ab9c832d,0x8609d5ac3ab5b7055b71680856fcd0ec83808868d12bd5cf3c640aedc22b66ec,411,6895644,Mint,0x10ed43c718714eb63d5aa57b78b54704e256024e,1357411241888048,282444680117312190
0x7bb89460599dbf32ee3aa50798bbceae2a5f7f6a,0x88b42cd3a6234b3be98538e569e76db038bf8b6aa675be0a71454b4450f27c5d,562,6895644,Mint,0x05ff2b0db69458a0750badebc4f9e13add608c7f,8869342906562298,12374074887961933
